COMMON NAME,SCIENTIFIC NAME,SUBSPECIES COMMON NAME,OBSERVATION COUNT,COUNTRY,COUNTRY_CODE,STATE_PROVINCE,SUBNATIONAL1_CODE,COUNTY,SUBNATIONAL2_CODE,LOCALITY ID,LOCALITY TYPE,LATITUDE,LONGITUDE,OBSERVATION DATE,TIME OBSERVATIONS STARTED,OBSERVER ID,SAMPLING EVENT IDENTIFIER,DURATION MINUTES,EFFORT DISTANCE KM,NUMBER OBSERVERS,ALL SPECIES REPORTED,
Harlequin Duck,Histrionicus histrionicus,,14,United States,US,Washington,US-WA,King,US-WA-033,L318691,H,47.5302762,-122.3955921,9/20/13,,obsr725950,S29593701,,,1,1,
Harlequin Duck,Histrionicus histrionicus,,3,United States,US,Washington,US-WA,King,US-WA-033,L128530,H,47.663868,-122.4215317,10/27/13,8:45:00,obsr107483,S15504848,180,4.023,1,1,
Harlequin Duck,Histrionicus histrionicus,,4,United States,US,Washington,US-WA,King,US-WA-033,L571490,H,47.6618703,-122.4355298,10/11/13,9:00:00,obsr169860,S15380006,180,1.609,1,1,
Harlequin Duck,Histrionicus histrionicus,,1,United States,US,Washington,US-WA,King,US-WA-033,L207315,H,47.5841938,-122.4005256,10/10/13,8:50:00,obsr231565,S15368833,25,2.414,1,1,
Harlequin Duck,Histrionicus histrionicus,,16,United States,US,Washington,US-WA,King,US-WA-033,L2075564,P,47.6571053,-122.4213517,10/12/13,6:45:00,obsr169860,S15388068,600,,4,1,
Harlequin Duck,Histrionicus histrionicus,,2,United States,US,Washington,US-WA,King,US-WA-033,L1336286,P,47.5741014,-122.4172631,10/12/13,10:00:00,obsr202756,S15385024,15,0.161,1,1,
Harlequin Duck,Histrionicus histrionicus,,5,United States,US,Washington,US-WA,King,US-WA-033,L318691,H,47.5302762,-122.3955921,10/13/13,10:30:00,obsr409383,S15397667,90,4.828,2,1,
Harlequin Duck,Histrionicus histrionicus,,1,United States,US,Washington,US-WA,King,US-WA-033,L128530,H,47.663868,-122.4215317,10/15/13,8:00:00,obsr202620,S15413041,165,7.242,1,1,
Harlequin Duck,Histrionicus histrionicus,,21,United States,US,Washington,US-WA,King,US-WA-033,L186859,H,47.40234,-122.33128,10/19/13,14:30:00,obsr292319,S15446542,45,,1,0,
Harlequin Duck,Histrionicus histrionicus,,5,United States,US,Washington,US-WA,King,US-WA-033,L331426,H,47.3733968,-122.3236098,10/27/13,13:00:00,obsr229640,S18984266,90,1.609,2,1,
Harlequin Duck,Histrionicus histrionicus,,10,United States,US,Washington,US-WA,King,US-WA-033,L1284996,H,47.5402193,-122.3970294,10/18/13,,obsr725950,S29546776,,,1,1,
Harlequin Duck,Histrionicus histrionicus,,8,United States,US,Washington,US-WA,King,US-WA-033,L2377428,P,47.57268,-122.41399,10/6/13,10:49:00,obsr34175,S15335908,27,,1,1,
Harlequin Duck,Histrionicus histrionicus,,1,United States,US,Washington,US-WA,King,US-WA-033,L128530,H,47.663868,-122.4215317,11/16/13,7:30:00,obsr202620,S15681765,240,5.633,1,1,
Harlequin Duck,Histrionicus histrionicus,,4,United States,US,Washington,US-WA,King,US-WA-033,L128530,H,47.663868,-122.4215317,11/1/13,8:00:00,obsr107483,S15540765,,,1,1,
Harlequin Duck,Histrionicus histrionicus,,4,United States,US,Washington,US-WA,King,US-WA-033,L1284996,H,47.5402193,-122.3970294,11/2/13,16:35:00,obsr115374,S15549535,,,1,0,
Harlequin Duck,Histrionicus histrionicus,,2,United States,US,Washington,US-WA,King,US-WA-033,L207315,H,47.5841938,-122.4005256,11/3/13,10:56:00,obsr321312,S15556309,96,2.14,1,1,
Harlequin Duck,Histrionicus histrionicus,,10,United States,US,Washington,US-WA,King,US-WA-033,L1284994,H,47.563362,-122.4064708,11/2/13,11:00:00,obsr293141,S15560403,22,0.161,2,1,
Harlequin Duck,Histrionicus histrionicus,,10,United States,US,Washington,US-WA,King,US-WA-033,L318691,H,47.5302762,-122.3955921,11/3/13,11:15:00,obsr204514,S15555378,92,3.219,1,1,
Harlequin Duck,Histrionicus histrionicus,,10,United States,US,Washington,US-WA,King,US-WA-033,L318691,H,47.5302762,-122.3955921,11/2/13,10:00:00,obsr409383,S15557594,,,2,0,
Harlequin Duck,Histrionicus histrionicus,,4,United States,US,Washington,US-WA,King,US-WA-033,L207315,H,47.5841938,-122.4005256,11/24/13,10:00:00,obsr333448,S15756190,120,1.609,1,1,
Harlequin Duck,Histrionicus histrionicus,,11,United States,US,Washington,US-WA,King,US-WA-033,L2414875,P,47.5725142,-122.4137825,11/8/13,12:15:00,obsr294570,S15614422,15,,1,1,
Harlequin Duck,Histrionicus histrionicus,,9,United States,US,Washington,US-WA,King,US-WA-033,L1284994,H,47.563362,-122.4064708,11/8/13,12:45:00,obsr294570,S15614374,30,0.402,1,1,
Harlequin Duck,Histrionicus histrionicus,,12,United States,US,Washington,US-WA,King,US-WA-033,L318691,H,47.5302762,-122.3955921,11/15/13,,obsr725950,S29497681,,,1,1,
Harlequin Duck,Histrionicus histrionicus,,3,United States,US,Washington,US-WA,King,US-WA-033,L1284996,H,47.5402193,-122.3970294,11/9/13,13:00:00,obsr324596,S15626206,20,,2,1,
Harlequin Duck,Histrionicus histrionicus,,5,United States,US,Washington,US-WA,King,US-WA-033,L819811,P,47.5669131,-122.4108696,11/30/13,9:30:00,obsr97255,S15806488,30,,2,1,
Harlequin Duck,Histrionicus histrionicus,,9,United States,US,Washington,US-WA,King,US-WA-033,L318691,H,47.5302762,-122.3955921,11/24/13,9:00:00,obsr409383,S15785797,,,3,1,
Harlequin Duck,Histrionicus histrionicus,,3,United States,US,Washington,US-WA,King,US-WA-033,L2439784,P,47.5726317,-122.4141097,11/23/13,12:14:00,obsr30851,S15801569,11,,1,1,
Harlequin Duck,Histrionicus histrionicus,,7,United States,US,Washington,US-WA,King,US-WA-033,L1314728,P,47.5736161,-122.4163198,11/10/13,12:40:00,obsr231565,S15631683,10,,2,1,G726496
Harlequin Duck,Histrionicus histrionicus,,1,United States,US,Washington,US-WA,King,US-WA-033,L318691,H,47.5302762,-122.3955921,11/10/13,14:59:00,obsr197992,S15634350,111,1.609,2,1,
Harlequin Duck,Histrionicus histrionicus,,6,United States,US,Washington,US-WA,King,US-WA-033,L2415700,P,47.4035,-122.330595,11/9/13,10:57:00,obsr351561,S15621863,120,,1,1,
Harlequin Duck,Histrionicus histrionicus,,7,United States,US,Washington,US-WA,King,US-WA-033,L1314728,P,47.5736161,-122.4163198,11/10/13,12:40:00,obsr243111,S15641966,10,,2,1,G726496
Harlequin Duck,Histrionicus histrionicus,,24,United States,US,Washington,US-WA,King,US-WA-033,L1284994,H,47.563362,-122.4064708,11/30/13,12:03:00,obsr6441,S15808229,23,,2,1,
Harlequin Duck,Histrionicus histrionicus,,4,United States,US,Washington,US-WA,King,US-WA-033,L186859,H,47.40234,-122.33128,12/4/13,10:00:00,obsr351561,S15861218,45,,1,1,
Harlequin Duck,Histrionicus histrionicus,,5,United States,US,Washington,US-WA,King,US-WA-033,L1314728,P,47.5736161,-122.4163198,12/28/13,15:00:00,obsr231565,S16110107,10,0.161,2,1,G761669
Harlequin Duck,Histrionicus histrionicus,,7,United States,US,Washington,US-WA,King,US-WA-033,L2148812,P,47.5737464,-122.4151611,12/6/13,12:00:00,obsr287392,S15880620,30,1.609,1,1,
Harlequin Duck,Histrionicus histrionicus,,1,United States,US,Washington,US-WA,King,US-WA-033,L318691,H,47.5302762,-122.3955921,12/29/13,10:00:00,obsr409383,S16115717,60,4.828,2,1,
Harlequin Duck,Histrionicus histrionicus,,34,United States,US,Washington,US-WA,King,US-WA-033,L207315,H,47.5841938,-122.4005256,12/28/13,10:00:00,obsr90861,S16110375,60,1.609,1,1,
Harlequin Duck,Histrionicus histrionicus,,5,United States,US,Washington,US-WA,King,US-WA-033,L1909318,H,47.5927952,-122.3821646,12/10/13,10:45:00,obsr414504,S15932025,195,1.609,2,1,
Harlequin Duck,Histrionicus histrionicus,,2,United States,US,Washington,US-WA,King,US-WA-033,L1799504,H,47.7739592,-122.3925439,12/12/13,10:43:00,obsr97255,S15944880,24,,1,1,
Harlequin Duck,Histrionicus histrionicus,,21,United States,US,Washington,US-WA,King,US-WA-033,L2491016,P,47.402519,-122.330786,12/29/13,8:08:00,obsr50351,S16124465,360,8.047,3,1,G755568
Harlequin Duck,Histrionicus histrionicus,,6,United States,US,Washington,US-WA,King,US-WA-033,L1284994,H,47.563362,-122.4064708,12/28/13,14:07:00,obsr341221,S16107666,17,,9,1,
Harlequin Duck,Histrionicus histrionicus,,2,United States,US,Washington,US-WA,King,US-WA-033,L593689,H,47.5102442,-122.4645996,12/25/13,16:00:00,obsr115374,S16132794,30,,2,1,G756146
Harlequin Duck,Histrionicus histrionicus,,21,United States,US,Washington,US-WA,King,US-WA-033,L2491016,P,47.402519,-122.330786,12/29/13,8:08:00,obsr437150,S16124480,360,8.047,3,1,G755568
Harlequin Duck,Histrionicus histrionicus,,5,United States,US,Washington,US-WA,King,US-WA-033,L186859,H,47.40234,-122.33128,12/10/13,14:00:00,obsr281607,S15935438,90,1.609,1,1,
Harlequin Duck,Histrionicus histrionicus,,8,United States,US,Washington,US-WA,King,US-WA-033,L1284994,H,47.563362,-122.4064708,12/12/13,10:30:00,obsr237679,S15947314,15,,2,1,
Harlequin Duck,Histrionicus histrionicus,,15,United States,US,Washington,US-WA,King,US-WA-033,L1284994,H,47.563362,-122.4064708,12/31/13,14:39:00,obsr413497,S16148236,2,,1,1,
Harlequin Duck,Histrionicus histrionicus,,4,United States,US,Washington,US-WA,King,US-WA-033,L207315,H,47.5841938,-122.4005256,12/31/13,11:59:00,obsr413497,S16147675,121,3.219,1,1,
Harlequin Duck,Histrionicus histrionicus,,3,United States,US,Washington,US-WA,King,US-WA-033,L318691,H,47.5302762,-122.3955921,12/15/13,15:00:00,obsr404065,S16138352,120,4.023,1,1,
Harlequin Duck,Histrionicus histrionicus,,1,United States,US,Washington,US-WA,King,US-WA-033,L2494316,P,47.567479,-122.409628,12/31/13,14:06:00,obsr413497,S16147947,12,,1,1,
Harlequin Duck,Histrionicus histrionicus,,5,United States,US,Washington,US-WA,King,US-WA-033,L1314728,P,47.5736161,-122.4163198,12/28/13,15:00:00,obsr243111,S16209351,10,0.161,2,1,G761669
Harlequin Duck,Histrionicus histrionicus,,28,United States,US,Washington,US-WA,King,US-WA-033,L1855782,P,47.5736511,-122.4167905,12/28/13,12:06:00,obsr341221,S16172340,25,,9,1,
Harlequin Duck,Histrionicus histrionicus,,12,United States,US,Washington,US-WA,King,US-WA-033,L1284996,H,47.5402193,-122.3970294,12/6/13,,obsr725950,S29478371,,,3,1,
Harlequin Duck,Histrionicus histrionicus,,2,United States,US,Washington,US-WA,King,US-WA-033,L318691,H,47.5302762,-122.3955921,12/6/13,,obsr725950,S29478424,,,3,1,
Harlequin Duck,Histrionicus histrionicus,,12,United States,US,Washington,US-WA,King,US-WA-033,L1284994,H,47.563362,-122.4064708,12/21/13,10:30:00,obsr231565,S16036406,20,0.161,1,1,
Harlequin Duck,Histrionicus histrionicus,,2,United States,US,Washington,US-WA,King,US-WA-033,L1005106,H,47.4111293,-122.4361038,12/21/13,11:00:00,obsr146271,S16039242,60,,2,1,
Harlequin Duck,Histrionicus histrionicus,,2,United States,US,Washington,US-WA,King,US-WA-033,L186859,H,47.40234,-122.33128,12/3/13,9:54:00,obsr351561,S15841289,45,,1,1,
Harlequin Duck,Histrionicus histrionicus,,5,United States,US,Washington,US-WA,King,US-WA-033,L1284994,H,47.563362,-122.4064708,1/4/14,12:00:00,obsr287392,S16229956,20,3.219,1,1,
Harlequin Duck,Histrionicus histrionicus,,7,United States,US,Washington,US-WA,King,US-WA-033,L1284994,H,47.563362,-122.4064708,1/3/14,10:15:00,obsr287974,S16211140,30,1.609,1,1,
Harlequin Duck,Histrionicus histrionicus,,1,United States,US,Washington,US-WA,King,US-WA-033,L207315,H,47.5841938,-122.4005256,1/4/14,13:00:00,obsr48445,S16226687,90,3.219,1,1,
Harlequin Duck,Histrionicus histrionicus,,X,United States,US,Washington,US-WA,King,US-WA-033,L2575956,P,47.5737246,-122.4167973,1/20/14,15:00:00,obsr409383,S16464437,,,1,0,
Harlequin Duck,Histrionicus histrionicus,,1,United States,US,Washington,US-WA,King,US-WA-033,L318691,H,47.5302762,-122.3955921,1/20/14,11:30:00,obsr428779,S16453119,120,3.219,1,1,
Harlequin Duck,Histrionicus histrionicus,,12,United States,US,Washington,US-WA,King,US-WA-033,L821941,P,47.450728,-122.3791122,1/5/14,6:30:00,obsr97255,S16243211,345,36.692,2,1,
Harlequin Duck,Histrionicus histrionicus,,3,United States,US,Washington,US-WA,King,US-WA-033,L839588,H,47.5743833,-122.4006128,1/5/14,13:00:00,obsr95541,S16241649,45,,2,1,
Harlequin Duck,Histrionicus histrionicus,,7,United States,US,Washington,US-WA,King,US-WA-033,L186859,H,47.40234,-122.33128,1/6/14,10:00:00,obsr446361,S16269664,45,1.609,2,1,
Harlequin Duck,Histrionicus histrionicus,,7,United States,US,Washington,US-WA,King,US-WA-033,L467222,H,47.7635752,-122.3851633,1/4/14,10:45:00,obsr181470,S16232513,45,,4,1,
Harlequin Duck,Histrionicus histrionicus,,X,United States,US,Washington,US-WA,King,US-WA-033,L318691,H,47.5302762,-122.3955921,1/19/14,11:00:00,obsr410336,S16453730,90,4.828,2,1,G779193
Harlequin Duck,Histrionicus histrionicus,,1,United States,US,Washington,US-WA,King,US-WA-033,L318691,H,47.5302762,-122.3955921,1/20/14,,obsr725950,S29384950,,,1,1,
Harlequin Duck,Histrionicus histrionicus,,2,United States,US,Washington,US-WA,King,US-WA-033,L2497731,P,47.57282,-122.41484,1/26/14,15:05:00,obsr97255,S16524650,47,0.805,2,1,
Harlequin Duck,Histrionicus histrionicus,,4,United States,US,Washington,US-WA,King,US-WA-033,L1336286,P,47.5741014,-122.4172631,1/25/14,13:30:00,obsr202756,S16517741,30,0.805,2,1,
Harlequin Duck,Histrionicus histrionicus,,6,United States,US,Washington,US-WA,King,US-WA-033,L2582720,P,47.573864,-122.416838,1/25/14,14:36:00,obsr413497,S16507897,44,0.805,1,1,
Harlequin Duck,Histrionicus histrionicus,,4,United States,US,Washington,US-WA,King,US-WA-033,L1284996,H,47.5402193,-122.3970294,1/20/14,,obsr725950,S29384432,,,1,1,
Harlequin Duck,Histrionicus histrionicus,,10,United States,US,Washington,US-WA,King,US-WA-033,L2585871,P,47.3879104,-122.3262124,1/26/14,14:01:00,obsr431826,S16529742,20,,2,1,G784962
Harlequin Duck,Histrionicus histrionicus,,10,United States,US,Washington,US-WA,King,US-WA-033,L2585871,P,47.3879104,-122.3262124,1/26/14,14:01:00,obsr355769,S16529637,20,,2,1,G784962
Harlequin Duck,Histrionicus histrionicus,,6,United States,US,Washington,US-WA,King,US-WA-033,L2608551,H,47.5726544,-122.4140185,1/1/14,11:15:00,obsr339747,S18654730,15,,1,0,
Harlequin Duck,Histrionicus histrionicus,,4,United States,US,Washington,US-WA,King,US-WA-033,L1799504,H,47.7739592,-122.3925439,1/12/14,11:01:00,obsr97255,S16344461,27,,2,1,
Harlequin Duck,Histrionicus histrionicus,,3,United States,US,Washington,US-WA,King,US-WA-033,L2588854,P,47.5612519,-122.4046254,1/26/14,12:50:00,obsr404065,S16549803,30,,1,1,
Harlequin Duck,Histrionicus histrionicus,,6,United States,US,Washington,US-WA,King,US-WA-033,L1284996,H,47.5402193,-122.3970294,1/26/14,12:45:00,obsr404065,S16549610,,,1,1,
Harlequin Duck,Histrionicus histrionicus,,3,United States,US,Washington,US-WA,King,US-WA-033,L2585894,P,47.5732433,-122.4165452,1/26/14,13:00:00,obsr175075,S16529868,60,0.644,4,1,
Harlequin Duck,Histrionicus histrionicus,,2,United States,US,Washington,US-WA,King,US-WA-033,L791486,H,47.5232362,-122.3943123,1/13/14,15:40:00,obsr203715,S16363195,5,,2,1,
Harlequin Duck,Histrionicus histrionicus,,3,United States,US,Washington,US-WA,King,US-WA-033,L2459974,H,47.7038414,-122.3866224,1/1/14,10:00:00,obsr239469,S16177726,60,4.828,2,1,
Harlequin Duck,Histrionicus histrionicus,,8,United States,US,Washington,US-WA,King,US-WA-033,L1284994,H,47.563362,-122.4064708,1/1/14,12:50:00,obsr30851,S16173313,24,,1,1,
Harlequin Duck,Histrionicus histrionicus,,2,United States,US,Washington,US-WA,King,US-WA-033,L2499225,P,47.5685374,-122.4098972,1/1/14,11:15:00,obsr169860,S16173375,30,,2,1,
Harlequin Duck,Histrionicus histrionicus,,2,United States,US,Washington,US-WA,King,US-WA-033,L2439784,P,47.5726317,-122.4141097,1/1/14,12:20:00,obsr30851,S16173270,30,0.805,1,1,
Harlequin Duck,Histrionicus histrionicus,,X,United States,US,Washington,US-WA,King,US-WA-033,L318691,H,47.5302762,-122.3955921,1/19/14,11:00:00,obsr409383,S16435437,90,4.828,2,1,G779193
Harlequin Duck,Histrionicus histrionicus,,3,United States,US,Washington,US-WA,King,US-WA-033,L318691,H,47.5302762,-122.3955921,1/17/14,15:30:00,obsr409383,S16406439,75,4.828,2,1,
Harlequin Duck,Histrionicus histrionicus,,6,United States,US,Washington,US-WA,King,US-WA-033,L1284994,H,47.563362,-122.4064708,1/18/14,10:26:00,obsr30851,S16417297,14,,1,1,
Harlequin Duck,Histrionicus histrionicus,,2,United States,US,Washington,US-WA,King,US-WA-033,L1928173,P,47.5754256,-122.4201393,1/18/14,12:30:00,obsr349493,S16426428,,,1,1,
Harlequin Duck,Histrionicus histrionicus,,9,United States,US,Washington,US-WA,King,US-WA-033,L2439784,P,47.5726317,-122.4141097,1/18/14,9:53:00,obsr30851,S16417294,30,,1,1,
Harlequin Duck,Histrionicus histrionicus,,5,United States,US,Washington,US-WA,King,US-WA-033,L186859,H,47.40234,-122.33128,1/3/14,9:24:00,obsr351561,S16203696,31,,1,1,
Harlequin Duck,Histrionicus histrionicus,,1,United States,US,Washington,US-WA,King,US-WA-033,L1037302,H,47.5197512,-122.4285507,1/3/14,10:20:00,obsr97255,S16204265,17,3.219,2,1,
Harlequin Duck,Histrionicus histrionicus,,8,United States,US,Washington,US-WA,King,US-WA-033,L1284994,H,47.563362,-122.4064708,1/2/14,8:50:00,obsr250786,S16185054,45,3.219,1,1,
Harlequin Duck,Histrionicus histrionicus,,4,United States,US,Washington,US-WA,King,US-WA-033,L331426,H,47.3733968,-122.3236098,1/20/14,10:00:00,obsr229640,S18984220,75,1.609,8,1,
Harlequin Duck,Histrionicus histrionicus,,8,United States,US,Washington,US-WA,King,US-WA-033,L2575956,P,47.5737246,-122.4167973,2/4/14,16:00:00,obsr409383,S16793266,,,1,1,G822689
Harlequin Duck,Histrionicus histrionicus,,4,United States,US,Washington,US-WA,King,US-WA-033,L2604918,P,47.5738876,-122.4173069,2/2/14,12:00:00,obsr141257,S16820549,,,5,0,
Harlequin Duck,Histrionicus histrionicus,,4,United States,US,Washington,US-WA,King,US-WA-033,L1909318,H,47.5927952,-122.3821646,2/21/14,11:30:00,obsr287974,S17130522,45,0.402,2,1,G808503
Harlequin Duck,Histrionicus histrionicus,,3,United States,US,Washington,US-WA,King,US-WA-033,L2608551,H,47.5726544,-122.4140185,2/8/14,12:52:00,obsr115374,S16847481,30,0.805,4,1,G795617
Harlequin Duck,Histrionicus histrionicus,,3,United States,US,Washington,US-WA,King,US-WA-033,L2608551,H,47.5726544,-122.4140185,2/8/14,12:52:00,obsr162162,S16851286,30,0.805,4,1,G795617
Harlequin Duck,Histrionicus histrionicus,,2,United States,US,Washington,US-WA,King,US-WA-033,L318691,H,47.5302762,-122.3955921,2/7/14,9:50:00,obsr233595,S16856008,40,0.805,2,1,
Harlequin Duck,Histrionicus histrionicus,,4,United States,US,Washington,US-WA,King,US-WA-033,L1909318,H,47.5927952,-122.3821646,2/21/14,11:30:00,obsr231509,S17130626,45,0.402,2,1,G808503
Harlequin Duck,Histrionicus histrionicus,,8,United States,US,Washington,US-WA,King,US-WA-033,L2575956,P,47.5737246,-122.4167973,2/4/14,16:00:00,obsr410336,S17363112,,,1,1,G822689
Harlequin Duck,Histrionicus histrionicus,,3,United States,US,Washington,US-WA,King,US-WA-033,L207315,H,47.5841938,-122.4005256,2/9/14,11:00:00,obsr174469,S16867690,150,2.414,6,1,
Harlequin Duck,Histrionicus histrionicus,,7,United States,US,Washington,US-WA,King,US-WA-033,L1284996,H,47.5402193,-122.3970294,2/17/14,,obsr725950,S29347568,,,1,1,
Harlequin Duck,Histrionicus histrionicus,,1,United States,US,Washington,US-WA,King,US-WA-033,L318691,H,47.5302762,-122.3955921,2/17/14,,obsr725950,S29347658,,,1,1,
Harlequin Duck,Histrionicus histrionicus,,3,United States,US,Washington,US-WA,King,US-WA-033,L2608551,H,47.5726544,-122.4140185,2/8/14,12:52:00,obsr347760,S16921074,30,0.805,4,1,G795617
Harlequin Duck,Histrionicus histrionicus,,2,United States,US,Washington,US-WA,King,US-WA-033,L2683176,P,47.5521434,-122.3989391,2/27/14,7:30:00,obsr330510,S17225214,35,,1,1,
Harlequin Duck,Histrionicus histrionicus,,2,United States,US,Washington,US-WA,King,US-WA-033,L2619576,P,47.4971402,-122.3759151,2/14/14,13:00:00,obsr470341,S16934801,15,,1,1,
Harlequin Duck,Histrionicus histrionicus,,1,United States,US,Washington,US-WA,King,US-WA-033,L2633582,P,47.3878922,-122.3269768,2/15/14,9:00:00,obsr218595,S16961601,45,,1,1,
Harlequin Duck,Histrionicus histrionicus,,4,United States,US,Washington,US-WA,King,US-WA-033,L571490,H,47.6618703,-122.4355298,2/15/14,8:40:00,obsr169860,S16977318,150,2.414,2,1,
Harlequin Duck,Histrionicus histrionicus,,5,United States,US,Washington,US-WA,King,US-WA-033,L186859,H,47.40234,-122.33128,3/2/14,10:00:00,obsr446361,S17348113,60,1.609,2,1,
Harlequin Duck,Histrionicus histrionicus,,6,United States,US,Washington,US-WA,King,US-WA-033,L2722872,P,47.508557,-122.463993,3/19/14,9:29:00,obsr446930,S17534809,30,,10,1,G833947
Harlequin Duck,Histrionicus histrionicus,,5,United States,US,Washington,US-WA,King,US-WA-033,L2721863,P,47.50886,-122.46414,3/19/14,8:39:00,obsr98363,S17503729,50,,1,1,
Harlequin Duck,Histrionicus histrionicus,,6,United States,US,Washington,US-WA,King,US-WA-033,L2722872,P,47.508557,-122.463993,3/19/14,9:29:00,obsr98363,S17532590,30,,10,1,G833947
Harlequin Duck,Histrionicus histrionicus,,6,United States,US,Washington,US-WA,King,US-WA-033,L2722872,P,47.508557,-122.463993,3/19/14,9:29:00,obsr221678,S17509870,30,,10,1,G833947
Harlequin Duck,Histrionicus histrionicus,,6,United States,US,Washington,US-WA,King,US-WA-033,L2722872,P,47.508557,-122.463993,3/19/14,9:29:00,obsr302037,S17534704,30,,10,1,G833947
Harlequin Duck,Histrionicus histrionicus,,6,United States,US,Washington,US-WA,King,US-WA-033,L1284994,H,47.563362,-122.4064708,3/22/14,9:10:00,obsr30851,S17968381,5,,2,1,
Harlequin Duck,Histrionicus histrionicus,,2,United States,US,Washington,US-WA,King,US-WA-033,L2439784,P,47.5726317,-122.4141097,3/22/14,8:45:00,obsr30851,S17968362,15,,2,1,
Harlequin Duck,Histrionicus histrionicus,,6,United States,US,Washington,US-WA,King,US-WA-033,L2722872,P,47.508557,-122.463993,3/19/14,9:29:00,obsr99885,S17531562,30,,10,1,G833947
Harlequin Duck,Histrionicus histrionicus,,2,United States,US,Washington,US-WA,King,US-WA-033,L1284996,H,47.5402193,-122.3970294,3/28/14,,obsr725950,S29267973,,,1,1,
Harlequin Duck,Histrionicus histrionicus,,X,United States,US,Washington,US-WA,King,US-WA-033,L318691,H,47.5302762,-122.3955921,3/9/14,9:00:00,obsr409383,S17372451,120,4.828,2,1,
Harlequin Duck,Histrionicus histrionicus,,3,United States,US,Washington,US-WA,King,US-WA-033,L318691,H,47.5302762,-122.3955921,3/28/14,,obsr725950,S29268167,,,1,1,
Harlequin Duck,Histrionicus histrionicus,,1,United States,US,Washington,US-WA,King,US-WA-033,L186859,H,47.40234,-122.33128,3/10/14,14:00:00,obsr499514,S17577502,60,0.402,1,0,
Harlequin Duck,Histrionicus histrionicus,,4,United States,US,Washington,US-WA,King,US-WA-033,L331426,H,47.3733968,-122.3236098,3/2/14,8:00:00,obsr422009,S20547973,60,1.609,1,1,
Harlequin Duck,Histrionicus histrionicus,,X,United States,US,Washington,US-WA,King,US-WA-033,L331401,T,47.57092,-122.38624,3/23/14,,obsr202775,S26155477,,,1,0,
Harlequin Duck,Histrionicus histrionicus,,X,United States,US,Washington,US-WA,King,US-WA-033,L318691,H,47.5302762,-122.3955921,3/3/14,15:30:00,obsr409383,S17313165,,,1,1,
Harlequin Duck,Histrionicus histrionicus,,12,United States,US,Washington,US-WA,King,US-WA-033,L318691,H,47.5302762,-122.3955921,3/3/14,15:35:00,obsr404065,S17307870,75,1.609,1,1,
Harlequin Duck,Histrionicus histrionicus,,45,United States,US,Washington,US-WA,King,US-WA-033,L285366,H,47.6928546,-122.4054806,3/18/14,14:00:00,obsr446931,S17497277,60,1.609,2,1,
Harlequin Duck,Histrionicus histrionicus,,7,United States,US,Washington,US-WA,King,US-WA-033,L318691,H,47.5302762,-122.3955921,3/2/14,10:30:00,obsr404065,S17307801,95,2.414,1,1,
Harlequin Duck,Histrionicus histrionicus,,4,United States,US,Washington,US-WA,King,US-WA-033,L207315,H,47.5841938,-122.4005256,4/2/14,9:30:00,obsr291949,S17715897,30,0.08,2,1,G855003
Harlequin Duck,Histrionicus histrionicus,,X,United States,US,Washington,US-WA,King,US-WA-033,L3156354,P,47.540053,-122.397282,4/7/14,,obsr288741,S20499009,,,,0,
Harlequin Duck,Histrionicus histrionicus,,16,United States,US,Washington,US-WA,King,US-WA-033,L2752584,P,47.3990253,-122.328385,4/3/14,11:00:00,obsr440282,S17729454,60,,1,1,
Harlequin Duck,Histrionicus histrionicus,,2,United States,US,Washington,US-WA,King,US-WA-033,L2608551,H,47.5726544,-122.4140185,4/28/14,17:42:00,obsr57317,S18132342,13,,2,1,
Harlequin Duck,Histrionicus histrionicus,,X,United States,US,Washington,US-WA,King,US-WA-033,L318691,H,47.5302762,-122.3955921,4/5/14,,obsr723242,S31365372,,,14,1,
Harlequin Duck,Histrionicus histrionicus,,3,United States,US,Washington,US-WA,King,US-WA-033,L791486,H,47.5232362,-122.3943123,4/22/14,10:15:00,obsr231565,S18031105,5,,1,1,
Harlequin Duck,Histrionicus histrionicus,,5,United States,US,Washington,US-WA,King,US-WA-033,L2784995,H,47.3879267,-122.3268279,4/17/14,18:00:00,obsr499514,S17939062,5,,1,1,
Harlequin Duck,Histrionicus histrionicus,,4,United States,US,Washington,US-WA,King,US-WA-033,L207315,H,47.5841938,-122.4005256,4/2/14,9:30:00,obsr319794,S17824223,30,0.08,2,1,G855003
Harlequin Duck,Histrionicus histrionicus,,2,United States,US,Washington,US-WA,King,US-WA-033,L208659,H,47.6653579,-122.3974647,5/2/14,11:37:00,obsr211837,S18206322,15,0.805,6,1,G883527
Harlequin Duck,Histrionicus histrionicus,,2,United States,US,Washington,US-WA,King,US-WA-033,L208659,H,47.6653579,-122.3974647,5/2/14,11:37:00,obsr107483,S18190786,15,0.805,6,1,G883527
Harlequin Duck,Histrionicus histrionicus,,2,United States,US,Washington,US-WA,King,US-WA-033,L208659,H,47.6653579,-122.3974647,5/2/14,11:37:00,obsr195629,S18204353,15,0.805,6,1,G883527
Harlequin Duck,Histrionicus histrionicus,,6,United States,US,Washington,US-WA,King,US-WA-033,L318691,H,47.5302762,-122.3955921,5/15/14,17:00:00,obsr202214,S18412373,180,8.047,1,1,
